Cycle,Value
84647,000111001
84648,001110011
84649,011100111
84650,111101110
84651,111011101
84652,110111010
84653,101110100
84654,011101000
84655,111010000
84656,110000001
84657,100000011
84658,000000111
84659,000001111
84660,000011110
84661,000111101
84662,001011011
84663,010110111
84664,101101111
84665,011011111
84666,110111111
84667,101111110
84668,011011101
84669,110111011
84670,101110110
84671,011101101
84672,111011010
84673,110110100
84674,101001000
84675,010010001
84676,100100011
84677,001000111
84678,010001110
84679,100011100
84680,000011001
84681,000110011
84682,001100111
84683,011001111
84684,110011110
84685,100111100
84686,001011000
84687,010110001
84688,101100011
84689,011000111
84690,110001110
84691,100011101
84692,000011011
84693,000110111
84694,001101111
84695,011011111
84696,110111111
84697,101111110
84698,011011100
84699,110111001
84700,101110010
84701,011100100
84702,111001000
84703,110010001
84704,100000011
84705,000000111
84706,000001110
84707,000011101
84708,000111011
84709,001110111
84710,011001111
84711,110011110
84712,100111100
84713,001111000
84714,011110001
84715,111100011
84716,111100110
84717,111001101
84718,110011011
84719,100110111
84720,001101110
84721,011011100
84722,110011001
84723,100110010
84724,001100100
84725,011001000
84726,110010000
84727,100100000
84728,001100000
84729,011000000
84730,110000000
84731,100000000
84732,000000001
84733,000000010
84734,000100100
84735,001001000
84736,010010000
84737,100100001
84738,001000011
84739,010000110
84740,100101101
84741,001011011
84742,010110111
84743,101101110
84744,011011101
84745,110111011
84746,101010110
84747,010101100
84748,101011000
84749,010110000
84750,101100001
84751,011000011
84752,110100111
84753,101001111
84754,010011111
84755,100111110
84756,001111100
84757,011111001
84758,111010011
84759,110100110
84760,101001101
84761,010011011
84762,100110111
84763,001101110
84764,011111101
84765,111111011
84766,111110110
84767,111101101
84768,111011011
84769,110110110
84770,101001100
84771,010011001
84772,100110011
84773,001100110
84774,011001100
84775,110011000
84776,100010001
84777,000100010
84778,001000100
84779,010001001
84780,100010010
84781,000100100
84782,001101000
84783,011010000
84784,110100001
84785,101000011
84786,010000111
84787,100001110
84788,000111100
84789,001111001
84790,011110011
84791,111100110
84792,111001101
84793,110011011
84794,100010110
84795,000101100
84796,001011000
84797,010110001
84798,101100011
84799,011000111
84800,110101111
84801,101011111
84802,010111110
84803,101111100
84804,011111000
84805,111110001
84806,111000010
84807,110000101
84808,100001011
84809,000010111
84810,000101111
84811,001011110
84812,010011100
84813,100111001
84814,001110010
84815,011100100
84816,111001000
84817,110010001
84818,100000010
84819,000000101
84820,000001010
84821,000010100
84822,000101001
84823,001010010
84824,010000100
84825,100001000
84826,000010001
84827,000100010
84828,001000100
84829,010001000
84830,100110000
84831,001100000
84832,011000000
84833,110000000
84834,100000001
84835,000000011
84836,000100111
84837,001001110
84838,010011100
84839,100111000
84840,001110000
84841,011100001
84842,111100010
84843,111000101
84844,110001011
84845,100010111
84846,000101110
84847,001011100
84848,010011000
84849,100110001
84850,001100010
84851,011000101
84852,110001010
84853,100010101
84854,000001010
84855,000010100
84856,000101001
84857,001010010
84858,010100101
84859,101001010
84860,010110100
84861,101101001
84862,011010011
84863,110100110
84864,101001101
84865,010011011
84866,100010111
84867,000101110
84868,001011100
84869,010111001
84870,101110011
84871,011100110
84872,111101101
84873,111011011
84874,110110110
84875,101101101
84876,011011011
84877,110110111
84878,101001110
84879,010011101
84880,100111011
84881,001110110
84882,011101101
84883,111011010
84884,110010101
84885,100101010
84886,001010101
84887,010101010
84888,101010100
84889,010101000
84890,101110000
84891,011100000
84892,111000000
84893,110000001
84894,100000011
84895,000000111
84896,000101111
84897,001011110
84898,010111101
84899,101111010
84900,011110100
84901,111101001
84902,111110011
84903,111100110
84904,111001101
84905,110011011
84906,100110110
84907,001101100
84908,011111001
84909,111110011
84910,111100110
84911,111001100
84912,110011001
84913,100110010
84914,001000100
84915,010001000
84916,100010000
84917,000100000
84918,001000000
84919,010000000
84920,100100001
84921,001000011
84922,010000110
84923,100001101
84924,000011011
84925,000110111
84926,001001111
84927,010011110
84928,100111101
84929,001111010
84930,011110101
84931,111101011
84932,111110110
84933,111101100
84934,111011001
84935,110110011
84936,101100110
84937,011001101
84938,110111010
84939,101110100
84940,011101000
84941,111010000
84942,110100000
84943,101000001
84944,010100010
84945,101000100
84946,010001001
84947,100010011
84948,000100110
84949,001001100
84950,010111000
84951,101110001
84952,011100010
84953,111000100
84954,110001001
84955,100010011
84956,000000111
84957,000001110
84958,000011100
84959,000111000
84960,001110001
84961,011100011
84962,111100110
84963,111001101
84964,110011011
84965,100110110
84966,001101100
84967,011011000
84968,110010000
84969,100100000
84970,001000001
84971,010000011
84972,100000110
84973,000001101
84974,000111010
84975,001110101
84976,011101011
84977,111010110
84978,110101100
84979,101011001
84980,010010011
84981,100100111
84982,001001111
84983,010011111
84984,100111111
84985,001111110
84986,011011101
84987,110111011
84988,101110110
84989,011101100
84990,111011000
84991,110110000
84992,101000001
84993,010000011
84994,100000110
84995,000001100
84996,000011000
84997,000110001
84998,001000011
84999,010000110
85000,100001100
85001,000011001
85002,000110011
85003,001100111
85004,011101111
85005,111011110
85006,110111100
85007,101111001
85008,011110010
85009,111100101
85010,111101011
85011,111010111
85012,110101110
85013,101011101
85014,010111010
85015,101110101
85016,011001011
85017,110010110
85018,100101100
85019,001011000
85020,010110001
85021,101100011
85022,011100111
85023,111001110
85024,110011101
85025,100111010
85026,001110100
85027,011101001
85028,111110011
85029,111100110
85030,111001101
85031,110011010
85032,100110100
85033,001101000
85034,011110000
85035,111100001
85036,111000011
85037,110000111
85038,100001111
85039,000011111
85040,000011110
85041,000111101
85042,001111011
85043,011110110
85044,111101101
85045,111011011
85046,110010110
85047,100101100
85048,001011001
85049,010110011
85050,101100111
85051,011001111
85052,110111111
85053,101111110
85054,011111100
85055,111111000
85056,111110000
85057,111100000
85058,111100001
85059,111000011
85060,110000111
85061,100001111
85062,000011111
85063,000111111
85064,001011110
85065,010111101
85066,101111011
85067,011110111
85068,111101111
85069,111011111
85070,110011110
85071,100111100
85072,001111000
85073,011110001
85074,111100011
85075,111000111
85076,110101110
85077,101011101
85078,010111010
85079,101110100
85080,011101000
85081,111010000
85082,110000000
85083,100000001
85084,000000011
85085,000000110
85086,000001100
85087,000011000
85088,000010000
85089,000100001
85090,001000010
85091,010000101
85092,100001010
85093,000010101
85094,000001011
85095,000010110
85096,000101101
85097,001011010
85098,010110101
85099,101101011
85100,011110110
85101,111101101
85102,111011011
85103,110110111
85104,101101110
85105,011011101
85106,110011011
85107,100110110
85108,001101100
85109,011011000
85110,110110001
85111,101100010
85112,011100100
85113,111001000
85114,110010001
85115,100100011
85116,001000111
85117,010001110
85118,100111100
85119,001111000
85120,011110001
85121,111100011
85122,111000111
85123,110001111
85124,100111110
85125,001111100
85126,011111001
85127,111110010
85128,111100100
85129,111001001
85130,110110011
85131,101100110
85132,011001101
85133,110011010
85134,100110100
85135,001101000
85136,011110001
85137,111100011
85138,111000111
85139,110001110
85140,100011101
85141,000111010
85142,001010101
85143,010101011
85144,101010110
85145,010101100
85146,101011000
85147,010110000
85148,101000000
85149,010000001
85150,100000010
85151,000000100
85152,000001000
85153,000010000
85154,000000001
85155,000000010
85156,000000100
85157,000001000
85158,000010000
85159,000100001
85160,001100011
85161,011000110
85162,110001100
85163,100011000
85164,000110000
85165,001100001
85166,011100010
85167,111000100
85168,110001001
85169,100010011
85170,000100110
85171,001001100
85172,010111001
85173,101110011
85174,011100110
85175,111001101
85176,110011011
85177,100110110
85178,001001100
85179,010011000
85180,100110001
85181,001100010
85182,011000100
85183,110001000
85184,100110000
85185,001100000
85186,011000000
85187,110000001
85188,100000011
85189,000000111
85190,000101110
85191,001011100
85192,010111001
85193,101110011
85194,011100110
85195,111001100
85196,110111000
85197,101110000
85198,011100000
85199,111000001
85200,110000011
85201,100000111
85202,000101111
85203,001011110
85204,010111101
85205,101111011
85206,011110110
85207,111101101
85208,111111010
85209,111110100
85210,111101000
85211,111010000
85212,110100000
85213,101000001
85214,010100011
85215,101000110
85216,010001101
85217,100011010
85218,000110100
85219,001101001
85220,011110011
85221,111100111
85222,111001111
85223,110011110
85224,100111100
85225,001111000
85226,011010001
85227,110100011
85228,101000111
85229,010001111
85230,100011110
85231,000111100
85232,001011000
85233,010110001
85234,101100011
85235,011000110
85236,110001100
85237,100011001
85238,000010010
85239,000100101
85240,001001010
85241,010010100
85242,100101001
85243,001010011
85244,010000110
85245,100001100
85246,000011001
85247,000110010
85248,001100101
85249,011001010
85250,110110100
85251,101101000
85252,011010001
85253,110100011
85254,101000111
85255,010001111
85256,100111111
85257,001111110
85258,011111101
85259,111111010
85260,111110100
85261,111101000
85262,111110001
85263,111100010
85264,111000101
85265,110001011
85266,100010111
85267,000101110
85268,001111101
85269,011111011
85270,111110111
85271,111101111
85272,111011111
85273,110111110
85274,101011100
85275,010111000
85276,101110001
85277,011100010
85278,111000100
85279,110001001
85280,100110010
85281,001100100
85282,011001000
85283,110010001
85284,100100010
85285,001000101
85286,010101010
85287,101010100
85288,010101000
85289,101010000
85290,010100000
85291,101000000
85292,010100000
85293,101000000
85294,010000001
85295,100000011
85296,000000111
